"order","item","participant","cont_pred1","cont_pred2","binary_pred","out"
1,35,8,-0.0352736748510527,1.01455831743344,1,0.112456175429143
2,39,8,-0.195400928857746,-0.837724562994273,1,0.356401658091286
3,53,8,-0.0634627793503717,-0.971082302020252,1,0.371596136087701
4,22,8,-0.0953317733944074,-0.685201303849602,0,0.131108209607747
5,24,8,0.187426341929623,0.045286666524421,0,1
6,15,8,-1.20602216533598,1.06973465239132,0,0.0245558266752941
7,30,8,0.854625051874971,0.0750191487870125,0,0.116666612981991
8,12,8,-1.1866868665007,1.43428171313049,1,0.216077001439236
9,9,8,0.743049639605358,-1.31484506453106,0,0.212659575071053
10,52,8,0.524235252076042,-0.590276863470827,1,0.487722612550161
11,4,8,1.03464099192158,0.686090065711093,0,0.139328295317899
12,34,8,0.113763541095545,-0.0834046466545053,1,0.662560264796553
1,54,8,-1.17732955204071,-0.266491626233322,0,0.0987623154836308
2,16,8,0.0338627691068612,0.660629921645652,1,0.0626663459727445
3,49,8,0.188119233139044,-0.552944068715191,1,0
4,57,8,0.705409393888572,-0.354215653144682,0,0.124453097960545
5,31,8,0.913752757964544,-0.502697342557236,1,0.17388247234117
6,56,8,0.29862545005004,0.916594939648357,0,0
7,44,8,0.811573492243286,0.716395508647494,1,0.438631462756667
8,50,8,-0.336474107829205,-0.238441209481748,0,0
9,23,8,-1.4335364551457,-0.690473241689689,1,0.594466098868419
10,32,8,-1.1462469622725,0.910328608126862,0,0.139069784314527
11,27,8,-0.867312069192096,1.43174023583917,0,0
12,48,8,-0.738918893970336,-0.422472650038201,1,0.178472565620055
1,46,8,0.604972394319458,0.0890250628604146,1,0.111236822977289
2,13,8,-0.466707654517409,-0.126273671524715,1,0.19797120786077
3,6,8,-1.94055585822071,-1.06542751237441,1,0.588417993817345
4,33,8,0.690742784741125,0.274123695807268,1,0.294832933795611
5,19,8,-1.34730813742365,-0.235914430517317,1,0
6,2,8,0.0516350570126509,1.69487933620713,1,0.16592809662025
7,18,8,0.906136245494976,0.195809461203907,1,1
8,41,8,0.728508638340401,-0.0857069749664597,0,0.499915597583817
9,25,8,0.459649237592814,0.184015615539071,0,0
10,36,8,1.53409490278996,-0.0550855304609696,1,0
11,5,8,-0.532900020970983,-0.407212007897613,1,0.201477603491332
12,17,8,-0.862732673748263,0.808238946242835,0,0.0629163335536587
1,57,9,0.727794928426804,1.70295043429932,1,0.467011838168843
2,42,9,0.562675773363516,-2.38634846468596,1,0.939030761504371
3,34,9,0.431621525429655,0.131241505509346,0,0
4,27,9,0.256698070478023,-2.02819513930407,0,0
5,48,9,-0.11358101977564,0.364863045233018,1,0.682433168327231
6,52,9,0.712788048902486,1.41380990200158,0,0
7,4,9,0.243994599437088,-1.34446769284906,0,0.841037533712176
8,29,9,0.680051906175393,1.84020527982683,0,0
9,39,9,-0.19823257901824,0.776641829155529,1,0.728022478843233
10,15,9,0.0755618419203468,-1.03596449228104,0,1
11,28,9,-0.639713010125703,-1.05604914681197,1,0
12,6,9,0.151311392119793,0.484660805775516,0,0.900677018018953
1,46,9,0.265208134492798,0.438728608325401,0,0.410555596646995
2,18,9,-0.108025921264013,-0.202102433800622,1,0.489708886915804
3,11,9,-1.92699794946349,-0.358801965381408,0,0.224303077697144
4,45,9,1.26901355592082,0.510435763760213,0,0.537814715644114
5,41,9,-1.26809213106947,-0.0844713326382683,1,0.912563961841536
6,8,9,1.38626103209165,-0.0673007254381422,1,0.76267052678499
7,37,9,0.166818064929791,1.06841529412878,0,0.503317867815877
8,24,9,0.894753392338504,-1.90316888326835,0,0.915398192940558
9,50,9,-0.585946640688033,-0.383129179501248,0,0
10,5,9,-0.950843766257207,-0.383103664739652,1,0.732512937661199
11,7,9,0.199250003752811,0.33964401490869,1,0.612387904996916
12,38,9,-0.734846578914787,-1.46029513833448,0,0.963770112361469
1,17,9,0.825260220103376,1.29754601056562,0,0.53531271546633
2,19,9,-1.93678932227021,-0.386054331426034,0,0.939456951095572
3,30,9,1.32863461175975,0.153731363638547,0,0.65464803181205
4,55,9,-0.217691118256453,-0.183153288037702,0,0.399899659759986
5,58,9,-0.943066772968145,-0.0473860267591002,0,0.70000681471636
6,32,9,-1.29978840582011,1.18066616877989,0,1
7,9,9,0.598522689805402,2.43859129212674,0,0.256093183400391
8,43,9,0.31953339480627,1.12980486700058,0,0.764854772138161
9,20,9,-0.793541446037035,-0.238573242467663,1,0.540947846622684
10,1,9,-0.898885646956534,0.172430604503218,0,0.62487043759295
11,54,9,-0.853242192201955,0.425211162397666,1,0.630088360150644
12,26,9,-1.127594380676,1.03093878590305,0,0.568954976388543
1,40,9,-0.258018439959636,-0.812070371174995,0,0
2,53,9,-0.948825164172982,0.149437249710048,0,1
3,23,9,0.376456162418377,-0.640422183574787,1,0.971561643583623
4,3,9,1.00213039092231,1.51155354162607,1,0
5,2,9,-0.0595089733292981,0.779563321754174,1,0.808572938736394
6,31,9,0.427514315524022,0.546671718507353,1,0.546633471005787
7,36,9,-0.191647723723767,-1.96164138156841,0,0
8,35,9,0.181608998001252,-1.62645566482668,1,0.894717699264829
9,25,9,0.93268912900899,0.123578650927588,0,0.848529923766061
10,14,9,-0.1579143963184,-1.41831463654587,1,0
11,49,9,0.0469430672277701,-1.08651345686738,1,0.907299138690462
12,22,9,0.426033456518092,1.0495798810666,1,0.573379622508447
1,60,9,-0.37782922245999,-0.432904764793455,0,0.439520453985274
2,44,9,1.82229243293317,0.862321738001309,0,0
3,10,9,0.256386913342902,-0.471281913602732,0,0.703818050726696
4,12,9,1.58910717997644,-0.445031063644734,1,0.966290327598671
5,51,9,-0.882136420211724,0.0996236200264254,0,0
6,16,9,0.946024826309526,0.984727353902622,0,0.369310344326642
7,56,9,-1.64281853468707,0.804691865319032,0,0.796628623455177
8,13,9,-0.360302502902706,-1.17582904308357,1,0.859747217916267
9,47,9,1.08407346621973,0.569842614553515,0,0.808792813874197
10,59,9,-1.31639023304493,-0.581639762819614,1,0.718371395377456
11,33,9,-0.342942626439788,-0.977900960858265,0,0.826731696303886
12,21,9,-0.360180245651735,0.406948479965179,0,0.483145859909089
1,13,10,1.73110192169108,-0.369270817119719,0,0.690285715649433
2,49,10,0.098363214033001,-0.635625713814776,0,0.683253804802327
3,4,10,0.0598395334007206,0.91526476233966,1,0.496470350425998
4,8,10,-0.473778934526778,0.442125955841308,1,0
5,56,10,-1.28802975431542,-1.85924749734351,0,0
6,50,10,-0.964001257538081,0.915175833398155,0,0.130516927479514
7,58,10,0.313650176736812,-0.941890790721278,0,0.743471533724899
8,57,10,0.647163930980251,-0.703847205381268,0,0
9,19,10,-0.533144768877816,-0.309325966074539,1,0.949184059925164
10,36,10,-0.91137213332889,-1.02804187032657,1,0
11,35,10,1.56102256827109,0.308021720604296,0,0
12,48,10,-0.613422599337425,-1.23945809197351,1,0.688438915903824
1,45,10,-1.03155785357704,0.678522033042419,0,0.180302884833823
2,23,10,1.8085381285008,1.21957929770348,1,0.896283954587867
3,26,10,-0.124485556092929,-0.422236094107938,1,0.775701236031042
4,21,10,-0.457137216541664,-0.431056655684993,0,0.411354870327559
5,43,10,-0.146965826250273,-0.150898359096791,0,0
6,2,10,-0.131679604785184,0.0222937737544554,1,0.752142679728823
7,37,10,-0.682585810793513,-2.1123194494957,1,0.796510822238303
8,18,10,-1.01000753843274,1.41144681320482,1,0.110584296187673
9,29,10,-1.0540263271475,0.745732651503298,0,0
10,16,10,-0.816223279316004,1.08562582435391,0,0.122142513121464
11,32,10,-0.39279504587193,0.36653724252818,1,0.741233971633903
12,40,10,0.316913214904993,0.557018231975736,0,0.686594512158516
1,1,10,-0.340701280612338,-0.282496681303669,1,0
2,9,10,-1.49663025077982,0.0712177299694593,0,0.242495365133298
3,11,10,-0.131207709302482,-0.82276253188149,0,0
4,27,10,1.29415929720897,1.44776656763282,0,0.534997527292442
5,59,10,1.57264569159038,-0.512229758629244,1,0.758801653926981
6,15,10,0.669475729950194,0.130475802776691,0,0.337038993231737
7,14,10,0.666993036321091,0.259832228229185,1,0.738477679811527
8,17,10,0.0226420969612237,0.148129562873607,1,0.572100588390966
9,38,10,-0.142478028552031,0.788326567219657,1,0.867534275996048
10,28,10,0.323639090389417,-0.00297325126490575,1,0.251013481619319
11,22,10,-0.0379368987758341,-0.344190529745131,0,0.427938453997183
12,42,10,-1.20938317497348,-0.601674496562443,1,0
1,20,10,0.705862427625661,0.208954292668928,0,0
2,3,10,0.266857858522268,0.046320764102506,0,0
3,39,10,0.7030600506242,1.99411554467338,1,0.452589717635806
4,5,10,0.313913130872408,0.678421157325595,0,1
5,52,10,0.7902234703847,-0.316792959740107,0,0.762300353872764
6,47,10,0.429132616170073,-0.871565732750444,1,0.860326888720377
7,25,10,-0.221851596862771,1.25387790663915,0,0.470298807181814
8,30,10,0.336631965280725,0.96663806915927,1,0.388124047550034
9,46,10,0.448868531752026,-0.801714784215252,1,0.546635272966678
10,41,10,-0.62647067028937,0.742296672697482,0,0.692974860530995
11,53,10,-0.57755906297378,-0.583356690574103,0,0.586011722226347
12,55,10,0.0621768393126409,0.351208542145017,0,0.199672932980971
1,7,10,0.132615588377403,-0.604273110754245,0,0.435510173902343
2,33,10,-0.890834157796817,2.37981159819976,1,0.288322769054524
3,34,10,0.439264984560096,-0.172684641804542,0,1
4,6,10,0.250704445695368,0.781522797670486,1,0.858349286854123
5,54,10,1.0279347985077,0.967872708817025,1,0.526379895696986
6,12,10,-1.30616439397222,0.548209620489438,0,0.619304398488537
7,44,10,0.439500855993111,0.967362007034292,0,0.680902684385308
8,24,10,-0.21816388689714,-1.01874457810883,0,0.668505772371761
9,60,10,-0.74465191703666,-0.661977929128784,0,0.27015312955982
10,10,10,-0.549080174099132,0.42961869783337,1,0.446035713356117
11,51,10,-0.511091676321298,0.914271031328338,0,1
12,31,10,0.172562140677328,-0.284594660099111,1,0.459293022123001
1,59,11,-0.630692876599653,0.66776289932979,0,0
2,19,11,0.975274089469033,-0.678603121379463,1,0.940429083364606
3,2,11,0.2902725240267,-0.681818010746105,0,0.565247386185402
4,10,11,0.835111409352374,0.612177487850347,1,0
5,23,11,0.575916843102998,-1.01118918520807,0,0.838337144071107
6,57,11,0.274347492669124,-1.51855100545625,0,0.36923958545515
7,18,11,-0.728663198619379,-1.42403801254592,0,0.154104875741102
8,22,11,-0.103947270283608,-0.161944837894477,0,0.207435241100058
9,25,11,0.377288907653538,0.816651123034325,1,0.483844042172249
10,8,11,1.0213117908639,0.395963509645664,0,0.195313933044784
11,60,11,0.239175116382222,-0.268976519983981,1,1
12,53,11,-2.00203831839385,0.216102563598078,0,0.175306210744881
1,58,11,0.39532146019487,0.551708158465945,1,0.444919358366658
2,43,11,0.745597524461938,-0.690190018605028,0,0
3,15,11,0.827553931450476,0.519288769884269,1,0.218878362730173
4,34,11,-0.106390014872004,1.70908546890349,1,0.596255411216797
5,38,11,-0.683770406867171,0.422983922722339,0,0.620423835530776
6,56,11,0.509265837179628,-2.06613044032647,0,0
7,32,11,-2.87418948841988,1.42955483160093,1,0.202354469154493
8,33,11,-0.292754803574338,-1.03136178066748,0,0.483693565786943
9,49,11,-1.49460956858852,0.89303529189916,0,0
10,13,11,0.0484435559238218,0.976695991447201,1,0.266433826138297
11,27,11,0.504627984862188,-0.213195245739668,0,0.485684852198428
12,55,11,0.321610258152708,-0.177495388397649,0,0.130329051187675
1,39,11,0.519752973503019,-0.423742320446001,0,1
2,41,11,0.752010739227689,-0.932974294289736,0,0.799625982560912
3,37,11,-1.21321250140211,0.174618281833131,1,0.247686207460798
4,5,11,-1.45096493850311,0.919533019661421,0,0.106524428945696
5,16,11,-1.79911697517564,0.610361166787723,1,1
6,54,11,-1.22564677262477,0.158421209930206,1,0
7,44,11,0.794522158892526,0.524970730892086,1,0
8,31,11,-0.170943173051606,-0.0122122144524107,1,0.20349658316843
9,28,11,-2.54278203225572,-0.407745426807113,1,0.0588929671295258
10,17,11,0.169712481134876,-0.973946369158354,1,0.524333287123738
11,24,11,0.986124380678909,-1.35834845858952,0,0.600838739634235
12,4,11,1.7486934161471,1.75607107530404,0,0.206649575184761
1,7,11,0.639839704493222,1.82692963146953,0,0
2,36,11,0.150424753008116,0.214592012240925,0,0.291949068942084
3,26,11,-0.0761311293751365,0.0539603139385898,0,0.390373605000597
4,40,11,0.364116378504225,0.782413896040984,0,0.437280351475884
5,46,11,-0.0347087474419411,-0.544125866358307,1,0.258370094224087
6,11,11,0.804307136513409,-1.33915215123134,0,0.201953907938529
7,6,11,-0.616908629032327,-0.707594680727688,1,0.813621540681525
8,9,11,-0.437449283831598,1.58892506416418,1,0.109418475126844
9,3,11,-0.0377098076470567,-1.02029195653331,0,0.382384602373603
10,35,11,-0.816415728917685,-0.0932422512300279,1,0.30855066681634
11,52,11,0.212801926237763,1.8914096680006,1,0.314444227146352
12,51,11,0.563016082410239,-0.813028428174538,0,1
1,1,11,-1.55506841052175,0.240243049047245,0,0
2,45,11,-2.28077671773031,1.06982106743964,0,0.0429409339236921
3,30,11,-0.742595606772422,0.208743751189383,1,0
4,42,11,-1.90162098112487,1.08767034061736,1,1
5,12,11,0.123785975404538,0.249607093014223,1,0.678852678343814
6,48,11,-1.53337542919163,0.29706338281887,0,0
7,21,11,-0.19723331080399,-1.60042984697606,0,0.38142275414933
8,50,11,1.10328878623674,-0.837175463090459,0,0.261310094371818
9,20,11,-0.478858786005832,-0.462917203105379,1,0.219492602976374
10,14,11,0.530263937958846,-0.696113560674051,0,0.53644692906531
11,29,11,0.951372888548592,0.340613264371996,1,0.103977662945091
12,47,11,0.889978928984741,-1.06666036004359,0,0.663431487655828
1,35,12,0.894091170996905,1.11137524969096,1,0.0344807620691497
2,31,12,1.18687139370621,1.57420600130034,1,0
3,30,12,-1.67161926859238,-0.501822118566934,1,0.0267002091028413
4,34,12,0.76837756966492,0.123496642990421,1,0.319981028963836
5,50,12,-0.859718535142553,-1.41582646417456,1,0
6,1,12,0.371309731957945,-1.68613981607294,0,0.118280597394077
7,44,12,-1.57230754995024,0.395920592412867,0,0.0510597569513029
8,38,12,-1.16466871046738,0.881447123040902,1,1
9,22,12,-1.9170940395496,-1.18740893519948,1,0.0369320045345857
10,7,12,-1.21012103507184,0.826916856497847,1,0.0120438952040513
11,58,12,1.97758949270778,-0.32952576504475,1,0.176541995094996
12,29,12,-1.1950514431829,0.262530902265735,1,0.00517125126538133
1,12,12,0.259820009942923,0.0622813976546722,0,0.119965587443344
2,45,12,-1.71374165694057,-2.00966131039419,0,0.0304969940443039
3,10,12,0.780325585524499,0.18543712648551,0,0.0315566820952145
4,18,12,-0.508650625469126,-0.0835997934649017,0,0.00791312334395728
5,47,12,2.39293423115421,-1.0229410458763,0,0.227436881385929
6,6,12,0.168507761211025,-0.0546483920835251,0,0.175893128622314
7,13,12,0.593606645011601,0.527075367699384,0,0.0306652466787397
8,28,12,0.991031100303965,2.32639694819322,1,0.00377244033985131
9,14,12,-0.751922504867288,-0.116951851898586,1,0.0723269122052417
10,24,12,-0.307088761054558,0.196544219457108,1,0
11,57,12,1.0129686210864,-1.77009703363291,1,0
12,9,12,-0.0224914762979569,0.214706353255261,0,1
1,41,12,1.75032292533842,-0.0749032721793409,0,0.234559438361967
2,46,12,-0.181497712544216,0.0632123393589481,1,0.0204021078394313
3,17,12,0.247135224129804,-0.208351146977719,0,0.0378289828881072
4,32,12,-0.322333518888689,0.453417211281632,0,0.0576449882233453
5,4,12,-2.19844181856849,1.05784697270831,0,0
6,27,12,0.40355755571007,0.0289319887460794,0,0
7,11,12,1.54638284203867,1.04034552238955,1,0
8,52,12,1.25992555464576,1.50818991608453,1,0.0701579505635281
9,33,12,0.534287779374477,0.720865199296067,0,1
10,16,12,1.72531519931997,0.830868407816629,0,0
11,26,12,-1.22805273019372,0.455121558910458,0,0
12,37,12,0.184254529583231,0.342951708316532,0,0.0259789824235952
1,8,12,1.55358980114683,-0.089933516015426,0,0.0342480924391475
2,53,12,-0.263405880759753,1.09905695274351,1,0.0332142857562721
3,20,12,1.1096473021157,-1.34471375569563,0,0.0437370146080522
4,48,12,-0.532612908119818,0.875730449049787,0,0.0138298049128129
5,54,12,-0.182430315548623,-1.36456368756231,0,0.060793490848215
6,43,12,-1.78010618590853,0.0393481523453054,1,0.0772782784606611
7,42,12,-0.476094460240588,0.390846376203343,0,1
8,39,12,0.680291035469701,-0.396681291502438,1,0
9,60,12,-0.927191259932117,0.5022230006489,0,0.00621065133513834
10,21,12,-0.0774302059269848,0.405090622196563,0,0
11,5,12,0.030215424410734,-2.8959084985636,1,0
12,55,12,0.0219798225676051,1.94339910945674,0,0
1,49,12,0.307863746296019,0.366008688088067,0,0.0440283620982417
2,23,12,-0.313609245187536,2.48133246142197,0,0
3,25,12,-1.17768322930505,-2.24049066595405,1,0
4,2,12,0.312541343673991,-0.170849458751612,1,0
5,59,12,0.949073615358089,-0.201784282341676,0,1
6,56,12,1.6473164132943,1.18327959233973,0,0.1431894602105
7,15,12,0.40963258651949,0.097879046192643,1,0.0274672611413362
8,19,12,0.234436115225527,-0.44198837787206,1,0.489161459179492
9,36,12,0.492490535329355,-0.118007691655347,1,1
10,40,12,0.408169882754061,0.88855779463973,1,0
11,51,12,-1.22946180734111,-0.575639475764506,1,0.0303069680429452
12,3,12,-0.762533282105263,-0.0163697552054087,0,0.0232767546378453
1,37,13,0.809565406477444,0.777903600532054,1,0.056260320944344
2,52,13,-0.115918958732609,-0.426639187900938,1,0
3,19,13,0.638290974367263,-0.29332507779824,1,0.587874790889046
4,2,13,0.373719189401181,0.654497254652837,0,0.0714273630428246
5,49,13,-1.01904921455032,-0.817051897638171,0,0
6,31,13,3.04758741225269,-1.08823257666671,1,0.161466701453103
7,33,13,0.510959872216415,1.00379174454039,0,0.0447914711442257
8,26,13,-0.824635331504209,-1.2562770437442,1,0
9,55,13,-0.194219803111652,1.61689856001558,0,0
10,12,13,-0.923672723683396,-0.987262999732353,0,0.192965439720513
11,51,13,0.172331298733333,1.23779716453523,1,0.0237383258881482
12,41,13,0.24497976834339,0.639412014364154,1,1
1,39,13,-1.43933398721931,1.85781305022889,1,0.0212300951031304
2,25,13,-0.682965587147186,0.864680230482106,1,0.0745076580361807
3,42,13,-0.664495745971065,-0.134086620676804,0,0.0363060469482223
4,29,13,-0.0549951883781324,-0.0178564664224943,1,0.0127952013781211
5,24,13,-0.241593531460476,-1.86915089274379,1,1
6,4,13,0.450395078567365,1.00773660242633,0,0.0321235405625242
7,53,13,-0.125276351979274,0.415884576327372,1,0.0713356265035159
8,21,13,-1.62337708852024,-0.996163630990642,0,0
9,48,13,0.413988895576981,-0.0120481367213872,1,0.0719824290772429
10,59,13,1.6098054931016,-1.07727411156597,0,0.121911234532787
11,7,13,-0.909040950375955,0.575791438982422,0,0.0133258962475456
12,18,13,0.314684601534169,0.757650813200698,0,0.00900013661062813
1,11,13,-0.287339655297658,3.03337050971698,1,0.00263932856564041
2,47,13,-0.59488069423649,-0.959494448244816,0,0
3,10,13,0.560892159455397,-0.449686259326503,0,0.0587877179314256
4,44,13,-1.33357838766202,0.75851406807479,0,0.0623885688149453
5,14,13,0.693058503821609,0.904463277628231,0,0
6,30,13,-0.0959557537784202,1.03115390138143,0,0.0160174782394306
7,8,13,-0.140931263352624,0.723546152890268,0,0.0167239221959328
8,5,13,0.761910271620112,0.450701181971397,0,0
9,13,13,1.89435496857933,0.174156190821721,1,0
10,43,13,-0.515977140397205,-1.47378142861045,1,0
11,32,13,-1.51026016782882,-0.899684401701191,0,0.113891252642747
12,22,13,2.965933573694,0.939457288447313,0,0.0482590703143183
1,3,13,-1.04999454724338,0.103954172084018,0,0
2,38,13,1.26960707299307,-0.591771264507758,1,0.557004013520979
3,27,13,0.791749370879871,0.297678810139005,1,0.139652490273261
4,54,13,0.494250039581149,-1.5839400581746,0,0.1168408987731
5,45,13,0.172271054948251,0.711922621617343,1,0.0269722287592286
6,23,13,-1.4740319654582,-1.36420005580936,0,0.286051427141238
7,17,13,1.74693234299082,0.656424846084242,0,1
8,15,13,-0.495527931570254,-1.37942662849843,1,0.0659313914961337
